,pl_hostname,pl_letter,pl_disc,pl_discmethod,ra,dec,pl_trandep,pl_tranflag,pl_orbsmax,pl_radj,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_eqt,pl_orbper,pl_k2flag,pl_kepflag,pl_facility,st_rad,st_teff,st_optmag,st_mass,st_logg
1889,Kepler-399,c,2014,Transit,299.501738,40.670806,,1,0.155,0.128,,,,,26.67569,0,1,Kepler,0.68,5502.0,14.467,,4.62
1890,Kepler-399,d,2014,Transit,299.501738,40.670806,,1,0.261,0.16899999999999998,,,,,58.034616,0,1,Kepler,0.68,5502.0,14.467,,4.62
1891,Kepler-400,b,2014,Transit,290.944481,40.480035,,1,0.087,0.147,,,,,9.024389,0,1,Kepler,1.15,5886.0,13.642000000000001,,4.35
1892,Kepler-400,c,2014,Transit,290.944481,40.480035,,1,0.134,0.133,,,,,17.340824,0,1,Kepler,1.15,5886.0,13.642000000000001,,4.35
1893,Kepler-401,c,2014,Transit,290.08274900000004,50.863483,,1,0.269,0.192,,,,,47.318218,0,1,Kepler,1.33,6117.0,13.312000000000001,,4.25
1894,Kepler-402,b,2014,Transit,288.370225,43.35461,,1,0.051,0.109,,,,,4.028751,0,1,Kepler,1.26,6090.0,13.267999999999999,,4.28
1895,Kepler-402,c,2014,Transit,288.370225,43.35461,,1,0.068,0.139,,,,,6.124821,0,1,Kepler,1.26,6090.0,13.267999999999999,,4.28
1896,Kepler-402,e,2014,Transit,288.370225,43.35461,,1,0.102,0.13,,,,,11.242861,0,1,Kepler,1.26,6090.0,13.267999999999999,,4.28
1897,Kepler-403,b,2014,Transit,289.92146099999997,46.74456,,1,0.076,0.11199999999999999,,,,,7.031462,0,1,Kepler,1.33,6090.0,12.805,,4.27
1898,Kepler-403,c,2014,Transit,289.92146099999997,46.74456,,1,0.297,0.156,,,,,54.280749,0,1,Kepler,1.33,6090.0,12.805,,4.27
1899,Kepler-404,c,2014,Transit,286.398631,45.343533,,1,0.118,0.153,,,,,14.751166,0,1,Kepler,0.88,5654.0,15.228,,4.54
1900,Kepler-405,b,2014,Transit,291.40945800000003,38.34003,,1,0.095,0.18600000000000003,,,,,10.613839,0,1,Kepler,0.89,5818.0,15.855,,4.54
1901,Kepler-405,c,2014,Transit,291.40945800000003,38.34003,,1,0.188,0.41600000000000004,,,,,29.726682,0,1,Kepler,0.89,5818.0,15.855,,4.54
1902,Kepler-406,c,2014,Transit,291.848044,44.968224,,1,,0.076,0.009,0.006,-0.006,,4.62332,0,1,Kepler,1.07,5538.0,12.52,1.07,4.41
1903,Kepler-407,b,2014,Transit,286.03634700000003,49.614506,,1,,0.095,,,,,0.66931,0,1,Kepler,1.01,5476.0,12.520999999999999,1.0,4.43
